Wavelength,Absorption
598,0.07542816999024937
599,0.07629789167517938
600,0.07720000000000002
601,0.0781369786673238
602,0.07911670233865069
603,0.08014839341520257
604,0.08124127429820124
605,0.08240456738886855
606,0.08364749508842644
607,0.08497927979809665
608,0.08640914391910108
609,0.0879463098526616
610,0.08960000000000001
611,0.09137586210083824
612,0.0932652452488982
613,0.09525592387640198
614,0.09733567241557142
615,0.09949226529862862
616,0.1017134769577955
617,0.10398708182529412
618,0.1063008543333464
619,0.10864256891417438
620,0.11100000000000002
621,0.11336327292932336
622,0.11573191666575655
623,0.1181078110791898
624,0.12049283603951326
625,0.12288887141661715
626,0.1252977970803917
627,0.12772149290072707
628,0.13016183874751341
629,0.132620714490641
630,0.13510000000000003
631,0.13760734618186848
632,0.14017348808807575
633,0.14283493180683912
634,0.1456281834263758
635,0.14858974903490296
636,0.15175613472063793
637,0.1551638465717979
638,0.15884939067660003
639,0.1628492731232617
640,0.16720000000000002
641,0.1719224423432029
642,0.17697493098194056
643,0.18230016169345395
644,0.18784083025498383
645,0.19353963244377118
646,0.19933926403705685
647,0.20518242081208168
648,0.21101179854608654
649,0.2167700930163124
650,0.22240000000000001
651,0.22784958444532014
652,0.23308838798416215
653,0.23809132141934541
654,0.24283329555368915
655,0.24728922119001256
656,0.25143400913113506
657,0.2552425701798758
658,0.258689815139054
659,0.26175065481148896
660,0.2644
661,0.26662551987551686
662,0.26846591708141104
663,0.2699726526291649
664,0.27119718753026006
665,0.2721909827961788
666,0.27300549943840347
667,0.27369219846841575
668,0.27430254089769784
669,0.274887987737732
670,0.2755000000000001
671,0.2761790360526126
672,0.2769215436901937
673,0.27771296806399587
674,0.27853875432527125
675,0.2793843476252724
676,0.2802351931152518
677,0.28107673594646193
678,0.2818944212701549
679,0.28267369423758354
680,0.2834
681,0.28406583591403284
682,0.2846919081578142
683,0.28530597511485245
684,0.2859357951686556
685,0.2866091267027319
686,0.2873537281005898
687,0.28819735774573735
688,0.2891677740216827
689,0.29029273531193417
690,0.2916
691,0.2931073202912562
692,0.29479242367854963
693,0.2966230314765951
694,0.29856686500010704
695,0.30059164556380025
696,0.30266509448238954
697,0.30475493307058954
698,0.3068288826431147
699,0.30885466451468
700,0.3108000000000001
701,0.31265388292094254
702,0.3144903971279875
703,0.316404898978768
704,0.31849274483091694
705,0.3208492910420675
706,0.3235698939698527
707,0.32674990997190545
708,0.3304846954058589
709,0.33486960662934606
710,0.3400000000000001
711,0.3459279480249739
712,0.35253238780950064
713,0.3596489726083337
714,0.36711335567622577
715,0.3747611902679303
716,0.3824281296382005
717,0.38994982704178943
718,0.39716193573345016
719,0.40390010896793604
720,0.41000000000000003
721,0.4153365249791623
722,0.4199416516340102
723,0.4238866105878983
724,0.4272426324641806
725,0.43008094788621165
726,0.4324727874773459
727,0.43448938186093744
728,0.4362019616603407
729,0.4376817574989102
730,0.43900000000000006
731,0.4402189520583773
732,0.4413650056544588
733,0.4424555850400741
734,0.4435081144670525
735,0.4445400181872235
736,0.44556872045241674
737,0.4466116455144616
738,0.44768621762518734
739,0.4488098610364237
740,0.44999999999999996
741,0.4512696667873288
742,0.4526143257481549
743,0.45402504925180615
744,0.45549290966761014
745,0.45700897936489465
746,0.45856433071298774
747,0.46015003608121696
748,0.4617571678389102
749,0.46337679835539536
750,0.4650000000000001
751,0.46662038079230755
752,0.4682416913529216
753,0.469870217952702
754,0.47151224686250787
755,0.47317406435319825
756,0.474861956695633
757,0.4765822101606712
758,0.4783411110191721
759,0.4801449455419954
760,0.4820000000000001
761,0.48391081004344155
762,0.4858749088401587
763,0.4878880789373866
764,0.4899461028823595
765,0.4920447632223128
766,0.49417984250448105
767,0.49634712327609903
768,0.49854238808440154
769,0.5007614194766236
770,0.503
771,0.5052563790339266
772,0.5075386732864435
773,0.5098574662977525
774,0.5122233416080546
775,0.5146468827575512
776,0.5171386732864436
777,0.5197092967349334
778,0.5223693366432217
779,0.5251293765515103
780,0.5279999999999999
781,0.5309896738208522
782,0.5340983980140671
783,0.5373240558716038
784,0.5406645306854225
785,0.544117705747483
786,0.5476814643497447
787,0.5513536897841677
788,0.5551322653427113
789,0.5590150743173355
790,0.563
791,0.5670849256826646
792,0.571267734657289
793,0.5755463102158322
794,0.5799185356502554
795,0.5843822942525172
796,0.5889354693145775
797,0.5935759441283963
798,0.5983016019859331
799,0.6031103261791477
800,0.608
801,0.6129685067404493
802,0.618013729692456
803,0.6231335521479793
804,0.6283258573989793
805,0.6335885287374148
806,0.638919449455246
807,0.6443165028444341
808,0.6497775721969363
809,0.6553005408047143
810,0.6608832919597272
811,0.6665237089539344
812,0.6722196750792955
813,0.677969073627771
814,0.6837697878913205
815,0.6896197011619027
816,0.6955166967314783
817,0.7014586578920077
818,0.7074434679354478
819,0.7134690101537622
820,0.7195331678389083
821,0.7256338242828457
822,0.7317688627775345
823,0.7379361666149356
824,0.7441336190870063
825,0.7503591034857102
826,0.7566105031030004
827,0.7628857012308448
828,0.7691825811611972
829,0.7754990261860222
830,0.7818329195972709
831,0.7881821446869139
832,0.7945445847468999
833,0.8009181230692004
834,0.8073006429457674
835,0.8136900276685619
836,0.8200841605295395
837,0.8264809248206735
838,0.8328782038339106
839,0.8392738808612101
840,0.8456658391945453
841,0.8520519621258558
842,0.8584301329471238
843,0.864798234950289
844,0.8711541514273264
845,0.877495765670183
846,0.8838209609708265
847,0.8901276206212145
848,0.8964136279133079
849,0.9026768661390712
850,0.9089152185904474
851,0.9151265685594119
852,0.9213087993379219
853,0.9274597942179383
854,0.9335774364914009
855,0.9396596094503096
856,0.9457041963865862
857,0.9517090805922024
858,0.9576721453591261
859,0.9635912739793113
860,0.9694643497447188
861,0.9752892559473167
862,0.9810638758790304
863,0.9867860928318564
864,0.9924537900977555
865,0.9980648509686532
866,1.0036171587365388
867,1.0091085966933733
868,1.0145370481311033
869,1.0199003963416615
870,1.0251965246170798
871,1.030423316249255
872,1.035578654530191
873,1.040660422751813
874,1.0456665042060678
875,1.050594782184973
876,1.05544313998044
877,1.0602094608844226
878,1.0648916281889313
879,1.0694875251858917
880,1.0739950351672576
881,1.0784120414250111
882,1.0827364272511062
883,1.0869660759374682
884,1.0910988707760794
885,1.0951326950589504
886,1.0990654320779925
887,1.102894965125131
888,1.1066191774923624
889,1.1102359524716405
890,1.1137431733549903
891,1.1171387234342518
892,1.1204204860015068
893,1.1235863443485954
894,1.1266341817675993
895,1.1295618815503303
896,1.1323673269888985
897,1.135048401375144
898,1.1376029880011203
899,1.140028970158724
900,1.142324231139952
901,1.1444866542368004
