Wavelength,Absorption
598,0.000644472837075291
599,0.000636594373060441
600,0.00062881222062253
601,0.000621125202384873
602,0.000613532155363818
603,0.000606031930792797
604,0.000598623393948531
605,0.000591305423979348
606,0.000584076913735614
607,0.000576936769602227
608,0.00056988391133316
609,0.000562917271888035
610,0.000556035797270682
611,0.000549238446369679
612,0.000542524190800844
613,0.000535892014751645
614,0.000529340914827517
615,0.000522869899900057
616,0.000516477990957075
617,0.000510164220954473
618,0.000503927634669946
619,0.000497767288558459
620,0.000491682250609499
621,0.000485671600206067
622,0.0004797344279854
623,0.000473869835701387
624,0.000468076936088676
625,0.000462354852728434
626,0.000456702719915757
627,0.00045111968252869
628,0.000445604895898858
629,0.000440157525683672
630,0.000434776747740103
631,0.000429461747999992
632,0.00042421172234689
633,0.000419025876494403
634,0.000413903425866019
635,0.000408843595476414
636,0.000403845619814196
637,0.000398908742726094
638,0.000394032217302558
639,0.000389215305764753
640,0.000384457279352946
641,0.000379757418216245
642,0.000375115011303695
643,0.000370529356256699
644,0.000365999759302758
645,0.000361525535150509
646,0.000357106006886046
647,0.000352740505870509
648,0.000348428371638921
649,0.00034416895180027
650,0.000339961601938804
651,0.000335805685516538
652,0.000331700573776949
653,0.000327645645649852
654,0.000323640287657435
655,0.00031968389382145
656,0.000315775865571525
657,0.000311915611654613
658,0.000308102548045535
659,0.000304336097858625
660,0.000300615691260451
661,0.000296940765383601
662,0.000293310764241531
663,0.000289725138644443
664,0.000286183346116201
665,0.00028268485081226
666,0.00027922912343859
667,0.000275815641171606
668,0.000272443887579066
669,0.000269113352541936
670,0.000265823532177219
671,0.000262573928761717
672,0.000259364050656729
673,0.000256193412233677
674,0.000253061533800623
675,0.000249967941529708
676,0.000246912167385455
677,0.000243893749053966
678,0.000240912229872973
679,0.000237967158762754
680,0.000235058090157882
681,0.00023218458393982
682,0.00022934620537033
683,0.000226542525025705
684,0.000223773118731798
685,0.000221037567499849
686,0.000218335457463093
687,0.00021566637981415
688,0.00021302993074317
689,0.000210425711376745
690,0.00020785332771756
691,0.000205312390584785
692,0.000202802515555194
693,0.000200323322905006
694,0.000197874437552437
695,0.000195455489000951
696,0.000193066111283207
697,0.000190705942905693
698,0.000188374626794033
699,0.000186071810238967
700,0.000183797144842985
701,0.00018155028646762
702,0.000179330895181384
703,0.000177138635208335
704,0.000174973174877281
705,0.000172834186571597
706,0.000170721346679664
707,0.000168634335545903
708,0.00016657283742242
709,0.000164536540421231
710,0.000162525136467079
711,0.000160538321250824
712,0.000158575794183401
713,0.000156637258350347
714,0.000154722420466879
715,0.000152830990833521
716,0.000150962683292275
717,0.00014911721518333
718,0.000147294307302297
719,0.000145493683857964
720,0.000143715072430577
721,0.000141958203930619
722,0.000140222812558105
723,0.000138508635762364
724,0.000136815414202318
725,0.000135142891707248
726,0.000133490815238036
727,0.000131858934848882
728,0.000130247003649488
729,0.00012865477776771
730,0.000127082016312655
731,0.000125528481338245
732,0.000123993937807209
733,0.00012247815355553
734,0.000120980899257317
735,0.000119501948390112
736,0.000118041077200616
737,0.000116598064670841
738,0.000115172692484669
739,0.000113764744994823
740,0.000112374009190243
741,0.000111000274663854
742,0.000109643333580742
743,0.0001083029806467
744,0.000106979013077177
745,0.000105671230566594
746,0.000104379435258041
747,0.000103103431713341
748,0.000101843026883485
749,0.00010059803007942
750,9.93682529432073E-05
751,9.8153509419517E-05
752,9.69536157274845E-05
753,9.57683903329046E-05
754,9.45976539207666E-05
755,9.34412293681257E-05
756,9.22989417173055E-05
757,9.11706181494286E-05
758,9.00560879582702E-05
759,8.89551825244319E-05
760,8.78677352898306E-05
761,0.0000867935817325001
762,0.0000857325593416998
763,8.46845075933285E-05
764,8.36492679256381E-05
765,8.26266837152446E-05
766,8.16166002534323E-05
767,8.06188647227478E-05
768,7.96333261738795E-05
769,7.86598355028204E-05
770,7.76982454283103E-05
771,7.67484104695525E-05
772,7.58101869242044E-05
773,7.48834328466363E-05
774,7.39680080264561E-05
775,7.30637739672967E-05
776,7.21705938658625E-05
777,7.12883325912323E-05
778,7.04168566644151E-05
779,6.95560342381557E-05
780,6.87057350769872E-05
781,6.78658305375277E-05
782,6.70361935490175E-05
783,6.62166985940939E-05
784,6.54072216898023E-05
785,6.46076403688377E-05
786,6.38178336610171E-05
787,6.3037682074977E-05
788,6.22670675800961E-05
789,6.15058735886374E-05
790,6.07539849381102E-05
791,6.00112878738463E-05
792,5.92776700317902E-05
793,5.85530204214994E-05
794,5.78372294093522E-05
795,5.71301887019608E-05
796,5.64317913297882E-05
797,5.57419316309638E-05
798,5.50605052352979E-05
799,5.43874090484914E-05
800,5.37225412365383E-05
801,5.30658012103191E-05
802,5.24170896103826E-05
803,5.17763082919136E-05
804,5.11433603098842E-05
805,5.05181499043867E-05
806,4.99005824861465E-05
807,4.92905646222109E-05
808,4.86880040218138E-05
809,4.80928095224125E-05
810,4.7504891075896E-05
811,4.69241597349612E-05
812,4.63505276396557E-05
813,4.57839080040857E-05
814,4.52242151032859E-05
815,4.46713642602496E-05
816,4.41252718331182E-05
817,4.3585855202527E-05
818,4.3053032759105E-05
819,4.25267238911284E-05
820,4.20068489723247E-05
821,4.14933293498258E-05
822,4.09860873322685E-05
823,4.04850461780406E-05
824,3.99901300836699E-05
825,3.95012641723568E-05
826,3.9018374482645E-05
827,3.85413879572322E-05
828,3.80702324319172E-05
829,3.7604836624682E-05
830,3.71451301249071E-05
831,3.66910433827193E-05
832,3.62425076984694E-05
833,3.57994552123381E-05
834,3.53618188940696E-05
835,3.49295325328308E-05
836,3.45025307271933E-05
837,3.40807488752397E-05
838,3.36641231647889E-05
839,3.32525905637426E-05
840,3.28460888105486E-05
841,3.24445564047814E-05
842,3.20479325978373E-05
843,3.16561573837442E-05
844,3.12691714900825E-05
845,3.08869163690183E-05
846,3.05093341884452E-05
847,3.0136367823235E-05
848,2.97679608465948E-05
849,2.94040575215304E-05
850,2.90446027924137E-05
851,2.86895422766531E-05
852,2.8338822256466E-05
853,2.79923896707514E-05
854,2.76501921070627E-05
855,2.73121777936779E-05
856,2.69782955917666E-05
857,2.66484949876538E-05
858,2.6322726085177E-05
859,2.60009395981375E-05
860,2.5683086842844E-05
861,2.53691197307468E-05
862,2.50589907611627E-05
863,2.47526530140883E-05
864,2.44500601431016E-05
865,2.41511663683499E-05
866,2.3855926469624E-05
867,2.35642957795165E-05
868,2.32762301766639E-05
869,2.29916860790718E-05
870,2.27106204375209E-05
871,2.24329907290542E-05
872,2.21587549505435E-05
873,2.18878716123349E-05
874,2.16202997319713E-05
875,2.13559988279928E-05
876,2.10949289138114E-05
877,2.08370504916617E-05
878,2.05823245466255E-05
879,2.03307125407286E-05
880,2.00821764071108E-05
881,1.98366785442664E-05
882,1.95941818103553E-05
883,1.93546495175842E-05
884,1.91180454266557E-05
885,1.88843337412855E-05
886,1.8653479102787E-05
887,1.84254465847215E-05
888,1.82002016876146E-05
889,1.79777103337359E-05
890,1.77579388619443E-05
891,1.75408540225946E-05
892,1.73264229725074E-05
893,1.71146132700001E-05
894,1.69053928699787E-05
895,1.669873011909E-05
896,1.64945937509322E-05
897,1.62929528813246E-05
898,1.60937770036357E-05
899,1.58970359841669E-05
900,1.5702700057594E-05
